,addr,scp,car_sum
2004,[76 22],8.3705907339865,6.0
2006,[38 82],3.021525743486733,2.0
2007,[14 78],8.38251054867391,5.0
2008,[41 41],4.830738452465194,3.0
2009,[15 72],10.83143791945731,8.0
2012,[60 47],6.346054375352677,4.0
2013,[ 8 88],3.2411804541194806,2.0
2014,[87 82],10.72301233952875,8.0
2015,[81 40],7.7163537769314,4.0
2016,[43 68],3.6869767701051064,4.0
2017,[60 35],4.325361073156705,3.0
2018,[26 32],4.66979831882715,3.0
2021,[32 56],10.454177429333688,6.0
2023,[97 89],6.525084976446843,4.0
2024,[92 33],5.854804779451399,4.0
2025,[74 98],6.097395723979404,4.0
2026,[64 64],3.8148132579359735,3.0
2028,[64 23],5.12991631897084,4.0
2029,[70  2],6.872178549027032,5.0
2030,[54 90],5.777782164774263,4.0
2031,[58 46],6.560918478747897,4.0
2032,[63 27],5.932625795267483,4.0
2033,[67 64],6.284579486829176,3.0
2034,[35 93],3.4590974811012685,2.0
2035,[90 82],7.319471331220166,4.0
2036,[10 87],6.689965469511954,4.0
2038,[ 9 37],15.561946199579433,10.0
2041,[ 6 88],4.144493069966506,3.0
2044,[59 46],7.793487209509699,4.0
2045,[56 31],5.105275948966101,3.0
2046,[38 57],5.845748399829226,3.0
2047,[78  1],6.46480475604879,4.0
2048,[55 83],3.4647474605740847,2.0
2053,[95 25],7.503735704591016,5.0
2055,[72  5],6.928038946375883,4.0
2057,[69 22],3.315948702581575,2.0
2059,[20 55],4.31275694508048,3.0
2060,[10 99],6.248662075463448,4.0
2062,[52 90],8.540511790355437,7.0
2063,[79 11],5.399492121753576,4.0
2064,[64 11],12.03299538712135,8.0
2065,[22 22],4.641859744888351,3.0
2066,[91 58],8.489835043985583,5.0
2067,[95 89],6.816054934894138,4.0
2068,[21 41],7.884819362970621,4.0
2069,[ 2 52],5.680476140309908,4.0
2070,[96 41],3.280464449388772,2.0
2071,[ 0 92],4.030333082533122,3.0
2074,[48 87],4.071510182535503,4.0
2075,[63 20],4.77305054369677,4.0
2076,[59 48],4.2941056229332695,4.0
2078,[40 71],6.842876683395502,4.0
2079,[61 51],5.2088155048434945,4.0
2081,[98 68],5.2047600133113985,3.0
2082,[ 6 48],9.183443952021818,6.0
2083,[34 99],8.596705282201544,6.0
2084,[91 84],3.0112430228804787,2.0
2086,[10 75],20.463591253096595,12.0
2087,[18 79],3.8199550694071003,3.0
2090,[52 78],4.941457402213724,4.0
2091,[73  4],3.1680546716280675,2.0
2092,[25 55],3.5483336992361663,2.0
2093,[ 8 53],7.302197775384486,4.0
2094,[29 98],3.1740136224389803,2.0
2095,[88 99],9.180266916929291,5.0
2097,[60 97],6.1769073522028775,3.0
2100,[69 93],9.524540315660698,7.0
2101,[73 18],9.97927708865506,7.0
2102,[54 60],8.139482204001615,6.0
2103,[ 0 77],6.920000125253814,5.0
2104,[88 57],3.524492203274548,3.0
2105,[61 21],11.595645944069734,8.0
2106,[38 34],13.42986493584912,10.0
2107,[37 67],13.512938296782663,8.0
2108,[58 30],5.303074301467602,4.0
2109,[76 21],8.870772750151634,6.0
2110,[ 7 32],7.72795967256525,5.0
2111,[72 27],5.131815446559899,3.0
2112,[51 45],6.349580586403878,4.0
2113,[25 93],5.318311886901824,3.0
2115,[22 16],6.879172654824354,5.0
2117,[56 49],9.369664212319972,6.0
2118,[44 62],14.883746556582196,10.0
2120,[36 49],10.704993083285611,8.0
2122,[58 56],11.693664522498867,8.0
2123,[38 71],6.64684812653692,4.0
2124,[ 8 69],4.582158997369571,3.0
2125,[31 99],13.093762929503306,10.0
2126,[62 49],8.52695296815411,4.0
2128,[40 72],4.834461177873519,4.0
2129,[69 14],11.128440508742461,7.0
2130,[46 61],8.892730664575895,6.0
2131,[88 36],5.881465994362504,4.0
2132,[63 71],3.400773973163764,2.0
2133,[62 15],9.539860938504518,6.0
2134,[46 62],3.3113447780966574,2.0
2135,[37 33],6.586685857093353,4.0
2137,[63 34],6.541123726049736,4.0
2139,[41 69],3.445661717070297,2.0
2140,[ 8 38],6.262020404705149,3.0
2141,[57 84],6.342994310169487,4.0
2142,[22  8],5.5943143055129525,3.0
2143,[ 3 55],9.067155040383044,6.0
2144,[31 98],10.169364450647924,6.0
2145,[ 7 54],8.66671328285235,8.0
2146,[16 78],4.487429989443365,3.0
2147,[45 72],3.4107707896081214,2.0
2149,[42 73],6.335246840422976,4.0
2150,[75 41],3.865915695214323,2.0
2151,[21 96],3.003035024068284,2.0
2152,[33 50],6.320810591376187,4.0
2153,[24 32],5.763559223728874,4.0
2155,[41 66],9.524185988686677,6.0
2157,[23 12],3.6125953911734,3.0
2158,[ 9 75],7.462510959578481,6.0
2159,[24 43],4.374514190250457,2.0
2160,[85  0],5.801907235784434,4.0
2161,[84  4],9.541621609021226,6.0
2162,[41 29],10.466635629436372,8.0
2163,[53 30],3.6860951391853094,2.0
2164,[ 8 66],3.440143504555496,3.0
2165,[39 74],6.077665043826702,5.0
2167,[57 85],8.231821070149278,6.0
2174,[54 78],5.656070883265379,4.0
2176,[85 96],8.968672588597705,5.0
2177,[60 95],5.001873972999337,4.0
2178,[ 8 73],11.390303407756077,8.0
2179,[ 8 42],5.723536872170804,3.0
2180,[34 52],10.652480820382603,8.0
2181,[20 48],4.383667595080318,3.0
2183,[24 89],3.5101651042635975,2.0
2185,[94 79],7.329252449578815,4.0
2187,[97 76],8.255834789533457,5.0
2189,[77 92],3.213085976107859,2.0
2190,[67 52],19.436700971243305,13.0
2191,[97 16],3.6934162531404615,2.0
2192,[ 1 25],4.164287622689804,3.0
2193,[97 15],3.203136192927399,2.0
2194,[45 33],14.39553880458235,8.0
2195,[77 12],3.8003284541523836,3.0
2196,[71 88],5.866713924646276,5.0
2198,[27 56],14.358253756966617,8.0
2199,[34 46],10.20025390788821,6.0
2200,[56 96],4.709306968327128,3.0
2201,[85 40],10.380173361946696,7.0
2203,[ 0 84],3.5272119179032466,3.0
2204,[98 74],3.819814194407889,3.0
2206,[53 88],6.2261358734156005,4.0
2207,[19 73],4.143493624066573,3.0
2209,[13 51],3.4934797048921977,2.0
2211,[38 30],9.600012507066777,6.0
2212,[ 0 41],3.579313051404836,2.0
2213,[ 1 18],7.197268480744193,5.0
2214,[42 65],5.632147504482661,4.0
2215,[85 97],4.026912140955303,3.0
2216,[23 39],5.7155779474132204,4.0
2217,[23 44],4.25785646595891,3.0
2219,[22 88],11.11667317723619,6.0
2220,[25 48],5.262614220016668,4.0
2221,[58 31],4.727453785277748,4.0
2222,[45 71],6.317967596500123,4.0
2223,[41 86],5.712826510172293,5.0
2228,[70 26],5.201824144718306,3.0
2229,[80  5],4.491098331650358,3.0
2230,[80  2],3.330060431279624,2.0
2231,[62 78],4.990556152540016,3.0
2232,[71 87],5.6354884304007875,4.0
2233,[80 21],14.751520970917147,9.0
2234,[38 65],3.345148697297867,2.0
2235,[81 91],4.869167754815333,3.0
2237,[72 96],11.124974973279883,7.0
2239,[58 48],6.836987453356334,4.0
2242,[ 1 10],11.296819270690396,7.0
2244,[99  6],5.489103450958012,3.0
2245,[76 29],3.398538384565163,4.0
2248,[ 7 48],5.1924585544457855,4.0
2250,[11 84],5.76559632580236,4.0
2251,[29 48],9.075878478199293,6.0
2252,[63 59],5.629583067543692,4.0
2253,[94 33],6.956555034904023,4.0
2255,[ 1 63],4.913137265470056,3.0
2256,[38 86],3.4646882752830566,2.0
2257,[69 34],5.100325135505372,4.0
2260,[45 79],5.807323712353373,3.0
2261,[95 74],6.152255254366791,3.0
2262,[ 0 87],3.154068428351393,2.0
2264,[84 40],9.461337254507844,7.0
2266,[32 32],3.793171235391644,3.0
2267,[85 98],3.2452390341979767,2.0
2268,[68  1],6.915002888276847,4.0
2269,[6 1],6.628752936949574,4.0
2270,[75 25],6.126970719927453,3.0
2273,[96 97],3.175622323173728,2.0
2274,[10 47],8.607264125528234,6.0
2275,[16 84],3.271776213579585,2.0
2276,[86 75],6.462367479031087,4.0
2277,[ 8 62],3.639879238279709,2.0
2278,[ 0 45],3.9020789478744837,2.0
2279,[ 8 74],8.499331698473144,6.0
2280,[ 9 74],10.688959615871875,6.0
2281,[95 72],5.458126079489784,5.0
2282,[78  0],5.236247644391022,4.0
2283,[70 73],5.232177448781867,3.0
2284,[82 13],5.821492119754826,3.0
2285,[99 13],8.170622466088314,5.0
2287,[ 5 54],12.435132216295202,8.0
2289,[93  7],5.803447804069254,3.0
2291,[ 8 91],6.5909095491584875,4.0
2292,[45 63],5.650893930922135,4.0
2293,[44 59],3.0539897542396313,2.0
2294,[14 77],6.756733005053737,4.0
2295,[74 39],3.9848908150355964,3.0
2296,[23 15],3.6114322002248085,3.0
2297,[21  0],3.002642345929315,2.0
2298,[78 10],3.8135568140068568,3.0
2299,[ 2 47],3.1376365334133016,2.0
2302,[99 26],10.879544877458878,8.0
2303,[ 6 87],4.640329538151062,3.0
2305,[ 0 37],4.403581861232065,3.0
2306,[48 92],7.773281381394791,4.0
2307,[56 35],4.306094672902639,3.0
2310,[29 53],8.753866475243754,6.0
2312,[94  2],3.1851453948115216,2.0
2313,[46 30],5.61612394767852,4.0
2314,[71 15],3.073128814466158,2.0
2315,[89 85],3.6868816884448066,4.0
2318,[41 71],16.991513777003306,12.0
2319,[62 58],10.661820632444915,7.0
2320,[ 1 21],5.651786164684191,4.0
2321,[45 68],3.8862116528941932,2.0
2322,[67 31],9.113762537612676,6.0
2323,[88 72],4.1784569626139625,3.0
2324,[24 26],7.111724772230627,4.0
2325,[57 36],5.87848715933786,4.0
2328,[77  9],5.839911562315472,5.0
2329,[78 41],3.857731713072272,3.0
2330,[85  3],5.372520122117687,4.0
2332,[84 90],9.099561686942371,7.0
2333,[94 13],14.090707263776014,8.0
2334,[48 74],7.310990511132748,4.0
2336,[61 77],11.305434192368697,8.0
2337,[56 56],6.238099024467282,4.0
2338,[ 8 63],3.7573153456294985,3.0
2339,[55 93],9.360083702054029,6.0
2340,[28 85],3.2513248404664488,2.0
2341,[68  6],3.6385087345626648,3.0
2342,[23 88],3.091601188002884,3.0
2343,[ 9 76],6.445500814359445,4.0
2344,[48 44],10.322377895194242,6.0
2346,[87 57],7.341186619768245,5.0
2347,[63 22],5.432567607504355,4.0
2349,[86 35],3.410834688573269,3.0
2351,[95 96],5.2898047144457685,3.0
2352,[85 17],3.586120049116322,3.0
2353,[63 70],6.76700325722319,4.0
2356,[81 10],3.8026324077445666,3.0
2358,[80 23],4.4696563911620135,3.0
2359,[46 71],11.396686837890975,10.0
2360,[81 14],5.795177958488117,4.0
2361,[27 82],5.088639581967417,3.0
2362,[31 51],7.842710549384715,4.0
2364,[68 37],3.9017543272862816,2.0
2366,[94 27],3.158312973999041,3.0
2368,[ 7 76],3.5853951497082326,2.0
2370,[23 13],9.042525759035675,5.0
2371,[98 71],23.362551044304073,15.0
2372,[62 17],19.652971365787653,12.0
2373,[50 73],12.074858628519785,8.0
2374,[62 53],3.553086018665538,2.0
2376,[83  2],7.1595134864626955,4.0
2377,[ 1 50],9.569308392792383,5.0
2378,[69 79],3.444895810112179,3.0
2379,[71 95],7.271485311651693,4.0
2380,[70 93],7.229397730289815,4.0
2381,[68 65],3.974073309437609,3.0
2382,[10 38],9.587866347981983,7.0
2383,[97 28],7.443779895974313,4.0
2384,[64 78],3.0944823277089686,3.0
2385,[10 73],8.667370386621355,6.0
2386,[ 1 34],10.718758559533887,7.0
2388,[27 86],4.941132836465373,2.0
2390,[17 72],6.2516318180507415,3.0
2391,[76 18],17.67259522954752,12.0
2393,[99 41],10.360040377074306,6.0
2394,[94 92],5.123694385080275,4.0
2395,[33 46],10.103364968280868,8.0
2396,[92 42],6.027667152702225,4.0
2397,[69  9],3.088250218136902,3.0
2399,[70 66],4.956483670462726,3.0
2400,[44 42],4.377296804582353,3.0
2401,[ 4 55],12.17582237947721,8.0
2403,[62 48],3.069851189396255,2.0
2404,[81 24],5.46647825742277,4.0
2405,[71 97],12.281653978802893,7.0
2406,[23 40],3.4449138067775955,2.0
2407,[39 72],5.240186477057808,3.0
2408,[72  7],4.794455753195749,3.0
2410,[50 79],8.158524450290427,6.0
2411,[62 77],8.03758077874761,4.0
2412,[29 99],8.789129756476239,6.0
2413,[56 55],3.5077736061161624,2.0
2414,[75  6],11.976351409971937,7.0
2415,[ 0 39],10.004449396244878,6.0
2416,[68 17],3.692634145350796,2.0
2419,[62 79],3.4306771276282957,3.0
2420,[75 21],4.592059128347287,3.0
2421,[18 84],11.73234137961297,8.0
2422,[ 7 75],5.796649655037265,4.0
2423,[61 11],7.9616419154811915,6.0
2424,[92 91],6.066821045373049,4.0
2425,[71 40],6.682577332849784,5.0
2426,[ 1 37],3.797224202803198,2.0
2427,[93 19],3.153591631033109,2.0
2428,[55 87],4.379743138388273,3.0
2429,[ 9 64],8.814838620573624,5.0
2430,[76  2],6.079731563564795,4.0
2431,[63 52],6.56273869435014,4.0
2432,[0 8],12.367659574054837,8.0
2434,[ 5 33],4.118630970986951,4.0
2435,[ 0 44],4.687409603420345,3.0
2436,[62 21],3.4528286319187362,2.0
2437,[83  6],4.201574750415278,2.0
2438,[71 19],9.352995592609044,6.0
2439,[80 27],5.2285434238320185,3.0
2440,[95 44],8.018427959340583,5.0
2443,[60 36],3.269786099834298,3.0
2444,[56 99],10.72232630095266,6.0
2445,[ 3 87],6.63413224347303,4.0
2446,[95 94],8.469406263216545,7.0
2447,[22 92],3.6182385323511,3.0
2448,[50 78],9.484067680091691,6.0
2449,[94  0],5.749785326644371,3.0
2450,[45 76],7.075704436557389,4.0
2451,[31 85],6.7628210494683625,5.0
2453,[58 86],4.072395432199103,4.0
2454,[16 75],6.177095665888496,6.0
2455,[ 7 52],6.0566503528150974,4.0
2456,[ 7 79],8.61086259636674,6.0
2457,[70 72],9.529922191847529,6.0
2458,[20 86],4.5445617518159365,4.0
2460,[21 69],3.49418715198071,3.0
2463,[88 73],5.325080845786763,4.0
2465,[ 0 28],4.063661207699104,2.0
2468,[39 58],8.267125732015812,6.0
2469,[58 99],3.2901713977163283,2.0
2471,[10 91],6.702423929511696,4.0
2472,[39 71],3.594192279071666,2.0
2473,[57 59],4.414451886334595,3.0
2474,[59 55],7.055446425966554,4.0
2475,[ 2 98],4.656031857808081,3.0
2476,[92 88],7.072125068977451,4.0
2477,[69  5],8.79355485458268,5.0
2478,[78 21],6.77150687972346,5.0
2480,[89 77],5.924890050192269,4.0
2482,[41 61],7.910608673085678,6.0
2483,[39 35],5.680446508832693,4.0
2484,[74 17],4.810162329686272,3.0
2485,[79 97],4.607704148069141,4.0
2488,[14 80],8.278463217708289,6.0
2489,[95 40],15.770360851125902,10.0
2493,[ 9 38],6.155873703666485,4.0
2494,[24 22],9.909129281727386,6.0
2495,[38 63],8.117865746657598,6.0
2496,[77  2],3.0272013833196953,2.0
2498,[36 82],3.639407359708429,2.0
2500,[94 72],3.0350259663502213,3.0
2501,[73 82],8.493683314692209,6.0
2502,[99 64],3.0138692650930676,2.0
2504,[88 82],11.560454798090108,8.0
2505,[62 37],14.331776522564892,8.0
2506,[38 73],5.129720272194048,3.0
2507,[ 6 31],3.248319975898197,2.0
2508,[15 52],3.963405824663734,2.0
2509,[61 72],5.603218688520035,3.0
2511,[42 62],14.558360634585009,10.0
2513,[40 70],11.080274825733184,8.0
2514,[61 17],8.954442888442678,6.0
2515,[61 27],9.581942065165993,6.0
2521,[37 85],10.95123754554751,7.0
2523,[68 27],5.58089927642275,4.0
2524,[ 8 39],6.040154141583268,4.0
2525,[ 9 66],7.923027333808188,5.0
2526,[45 75],3.526535495166233,3.0
2529,[80 42],6.815472259481588,4.0
2530,[46 76],9.41401365713149,6.0
2532,[79 21],7.499335941254172,4.0
2533,[93 17],5.61317555284742,4.0
2535,[77 87],3.5639002692608956,2.0
2536,[89 84],4.1506818079256345,3.0
2538,[20 76],4.439794386441058,3.0
2540,[95 90],7.534523065430214,4.0
2541,[81 16],4.5696134164873525,4.0
2542,[10 40],4.6195368775742605,2.0
2544,[94 60],8.991216059539623,6.0
2545,[74  0],3.3618512512135883,2.0
2546,[77 19],3.368407317310755,2.0
2547,[83 87],4.703719754894363,3.0
2548,[66 82],4.599741459577477,3.0
2549,[37 68],9.495529574349401,6.0
2550,[73  9],6.804209012870749,5.0
2552,[74 20],4.17107283704104,2.0
2553,[ 5 60],6.320652106248259,4.0
2554,[48 78],5.991585329898733,4.0
2555,[87 72],8.770105825512744,6.0
2556,[41 57],4.577335435163783,3.0
2557,[77  4],6.352648082662871,4.0
2562,[27 54],10.22835909844071,6.0
2563,[49 83],6.890501886830688,4.0
2564,[73 26],4.919412894905843,3.0
2565,[45 70],8.06418649212541,4.0
2566,[36 50],9.640889804476046,8.0
2567,[54 74],5.088419662013312,4.0
2568,[77 31],9.00236670056141,7.0
2569,[23 11],5.930753104722581,4.0
2570,[39 63],3.2576412513388684,2.0
2572,[74  1],6.277694398587283,4.0
2573,[21 58],3.711470301777167,2.0
2574,[77 90],4.197607907482311,3.0
2575,[ 1 82],13.031034651698475,8.0
2576,[30 98],3.1031217023256916,2.0
2578,[ 8 90],4.038215610399938,2.0
2580,[53 31],5.424803856271474,4.0
2581,[75 12],5.4326432352307235,3.0
2582,[42 63],11.715124558658959,8.0
2583,[72 11],3.5002761595884206,2.0
2584,[69 77],6.681166130992403,5.0
2586,[82 20],7.832855411624426,4.0
2588,[13 72],5.938872481253325,3.0
2589,[18 54],4.962206429305815,3.0
2592,[38 35],5.906768226309728,4.0
2593,[34 48],6.5111621447101475,4.0
2594,[75 60],9.041569645991167,6.0
2595,[ 9 87],4.0764381629160304,2.0
2596,[61 93],6.94003733985612,4.0
2597,[77 96],5.348676108191059,3.0
2598,[89 82],4.13225912308929,2.0
2599,[57  0],4.753948735573357,3.0
2600,[70  0],4.460035870511866,3.0
2601,[77 98],7.134773260037395,4.0
2603,[35 86],4.09205538525319,3.0
2605,[93 24],3.5727207418616187,2.0
2606,[65 95],3.2115073947949373,2.0
2607,[37 29],5.396114679968979,4.0
2608,[ 0 59],3.454230191922222,2.0
2609,[80  1],5.296383227949879,4.0
2610,[96 39],5.606305356538411,4.0
2611,[96 77],12.055136615205239,7.0
2612,[97 94],5.139669583089299,3.0
2614,[17 77],4.884715785263304,3.0
2616,[68 44],4.194687332714393,3.0
2617,[79 18],3.738835405548069,2.0
2618,[94 38],6.454103952728152,4.0
2619,[94 32],4.375808036464422,3.0
2620,[10 68],7.079095588170691,5.0
2621,[37 65],7.58066905309899,6.0
2623,[45 64],8.845390027008039,6.0
2624,[99 98],3.5209589858268124,2.0
2625,[93 96],3.0826316574802046,2.0
2626,[36 93],5.730423981748268,4.0
2627,[93 23],9.23553115423191,5.0
2629,[ 1 66],7.924563586704392,5.0
2631,[11 51],3.056690047170582,2.0
2633,[88 34],3.4778385292773013,2.0
2634,[98 93],5.234718771492888,3.0
2636,[35 46],4.0654960870201435,2.0
2638,[83 24],5.2379939613336015,3.0
2639,[ 6 55],13.071856810544851,8.0
2640,[24 52],4.393203812955814,3.0
2641,[96 78],6.81761242669893,5.0
2642,[22 15],10.610303304281674,7.0
2643,[22 55],7.5263636912454235,5.0
2645,[96 10],3.887088008351851,3.0
2650,[16 53],9.446275015304105,5.0
2651,[57 52],3.9849696599500035,2.0
2653,[37 35],9.612553013167535,6.0
2654,[58 36],3.6047830284550617,2.0
2656,[13 48],5.663411005713089,4.0
2657,[12 72],4.6202018610077475,3.0
2658,[83 91],7.325746943769709,4.0
2659,[31 49],19.651970400421355,14.0
2661,[48 45],6.889195719691043,4.0
2662,[ 9 43],7.107736376163204,4.0
2663,[39 73],6.792187653004069,4.0
2664,[39 69],11.864614217113143,8.0
2665,[ 2 37],4.74634822696474,4.0
2666,[5 0],4.496440771428395,3.0
2667,[ 3 53],4.09114935563036,2.0
2668,[52 89],3.3824168128002103,2.0
2669,[31 50],9.901874387573786,8.0
2670,[49 75],4.873039188835457,4.0
2671,[49 73],3.1622816675996184,2.0
2673,[14 52],6.523387715433531,3.0
2675,[17 46],5.236104819175422,3.0
2676,[79 39],7.831335887928513,5.0
2677,[12 75],3.435709473120295,2.0
2678,[11 81],6.627099355411585,4.0
2679,[23 21],6.689889475920112,6.0
2680,[79 90],6.5020436028952036,4.0
2681,[32 50],13.24173870809744,8.0
2683,[91 60],11.412754662460323,7.0
2684,[60 59],12.545347107954495,9.0
2685,[73 27],6.17433851560323,3.0
2686,[51 88],5.974928935463928,4.0
2687,[70 23],11.357767263401529,7.0
2688,[24 49],5.260657152673904,4.0
2689,[83 15],8.206215925992884,5.0
2691,[40 31],9.932438281433162,6.0
2693,[96 74],7.8047753918906775,5.0
2695,[34 50],4.737780208199746,4.0
2696,[13 47],6.208762267922825,4.0
2697,[67 34],5.839051878495484,4.0
2700,[ 5 56],5.604714071367218,4.0
2701,[49 43],12.562184237748886,8.0
2703,[64 56],5.598846848971576,4.0
2704,[70 77],3.7363690100256965,4.0
2705,[84 10],3.899359616844282,3.0
2708,[72 38],6.26658892496663,4.0
2709,[99 61],9.813896358971778,5.0
2710,[75 10],3.6453548355657994,3.0
2712,[82 23],3.6161627702074384,2.0
2713,[58 49],6.601886789395396,4.0
2714,[25 50],13.696578191051492,8.0
2715,[97  4],5.147274356477675,4.0
2716,[95 19],4.052609972595473,3.0
2717,[48 60],6.204325026151464,4.0
2718,[ 3 33],3.2774674302694926,2.0
2720,[77 97],6.146539489136615,4.0
2721,[73 40],3.7500248786206005,3.0
2722,[62  4],6.513342486109507,4.0
2723,[ 4 94],8.319494271721926,4.0
2724,[ 2 80],6.211973204980019,4.0
2726,[77 16],4.5719482524249955,3.0
2727,[40 38],4.72655184084004,3.0
2728,[61 53],8.133334179110102,5.0
2729,[93 18],3.7639681864998646,2.0
2730,[45 61],5.794999102231067,4.0
2731,[92 90],5.02174837466395,4.0
2734,[98 59],5.173434795647494,4.0
2735,[10 63],6.6791136341992985,4.0
2736,[43 41],5.209695551656056,4.0
2737,[38 61],9.726960943916772,6.0
2738,[69 21],3.5499065399642378,3.0
2739,[80  7],7.814581681825699,4.0
2742,[94 23],6.85619005538825,4.0
2743,[43 79],4.537750667829992,3.0
2744,[78 40],9.217141054901697,5.0
2746,[28 82],5.507581698216398,3.0
2747,[78 13],5.062892772833353,3.0
2748,[72 13],5.057938253068552,3.0
2749,[23 43],3.1786278919417836,2.0
2750,[24  6],4.186611089801613,3.0
2751,[64 34],10.145918037106386,6.0
2752,[70 27],8.613115139544593,6.0
2754,[50 76],5.811382726811388,4.0
2755,[20 51],7.496453267618295,5.0
2756,[23 46],4.129919598553008,3.0
2758,[11 80],6.407612837055768,4.0
2760,[62 34],6.543105033489497,4.0
2761,[50 44],6.762226130989874,6.0
2762,[ 3 54],8.782811427633673,6.0
2763,[ 1 51],3.9165630514325067,3.0
2765,[50 31],9.393620572619817,7.0
2768,[57 97],4.862586440897015,3.0
2769,[54 43],4.9105667025819795,4.0
2770,[61 15],7.693386610299264,6.0
2771,[93 25],13.522523394699764,8.0
2772,[14 51],9.55839916056017,7.0
2773,[58 94],3.9290236951821664,4.0
2774,[61 69],5.391275630620344,3.0
2775,[93 60],3.17328410068854,2.0
2776,[97 25],3.139820168062863,2.0
2777,[19 81],6.853811418260104,5.0
2778,[ 3 92],8.408794040698348,5.0
2780,[ 2 96],12.759790334706675,8.0
2781,[ 6 95],3.8588831403999784,3.0
2782,[47 45],7.237460404380686,4.0
2783,[54 72],3.3462388743218776,2.0
2784,[93 73],4.228658967007929,3.0
2785,[61 37],9.95237573988444,6.0
2786,[21 62],4.285169372737259,4.0
2787,[66 29],8.013609479259749,6.0
2789,[46 39],10.454349980709289,8.0
2791,[41 34],10.728965349673782,8.0
2792,[ 6 56],5.662376256904908,4.0
2793,[60 57],8.058976113635836,5.0
2795,[76  1],15.055181030451134,12.0
2796,[40 35],8.612712777028301,6.0
2798,[16 73],3.0091038466500653,2.0
2799,[79 40],7.299451830178482,5.0
2800,[64 49],4.648938346137484,3.0
2801,[92 43],5.930169971771942,4.0
2802,[13 79],11.922680003801691,7.0
2803,[16 79],3.751774189786391,3.0
2804,[82 97],6.529691432891372,4.0
2806,[92 76],4.707386640041275,3.0
2807,[80 89],13.695337929824362,10.0
2808,[93  9],4.200593278399018,3.0
2809,[23 92],4.8313816180261036,3.0
2811,[88 35],4.4096348907002465,3.0
2813,[76 19],7.7950762426194675,5.0
2814,[26 50],15.766241058738359,12.0
2817,[81 20],7.802748801364138,5.0
2818,[39 79],8.799653606036276,5.0
2822,[60  1],3.430342564974475,2.0
2823,[59 54],14.157299208346677,10.0
2825,[27 85],3.167962580576889,3.0
2827,[ 9 52],6.317844987633638,4.0
2828,[28 50],11.528979104854788,8.0
2829,[45 31],13.459509963269516,8.0
2830,[ 2 59],20.406235939626747,14.0
2831,[79 13],9.564694789256773,8.0
2832,[ 5 95],6.570952245766694,4.0
2835,[46 57],4.371783219834935,3.0
2836,[80 99],6.056917626492491,4.0
2838,[85 90],4.009134794590716,3.0
2839,[45 67],11.377069758813256,8.0
2841,[82 24],17.525925543951395,10.0
2842,[17 76],9.081625438069981,5.0
2843,[62 75],5.308900702570011,3.0
2845,[21 43],17.08761575214205,10.0
2846,[95 77],3.950398365598451,3.0
2847,[99 16],8.705838922973347,5.0
2848,[36 32],5.536766174265905,3.0
2849,[72  8],7.314792393722893,5.0
2850,[ 1 35],3.1543119694588704,2.0
2851,[70 51],3.0979691228520885,2.0
2852,[45 66],15.967201093325544,10.0
2853,[95 88],8.22087116937477,6.0
2854,[61 19],13.505727446545803,8.0
2855,[44 40],4.134817334209138,3.0
2856,[97 38],11.440180018047775,8.0
2858,[ 7 77],5.828707934220108,4.0
2860,[11 33],20.418065495705974,12.0
2862,[43 34],9.882279442169192,6.0
2869,[16 33],4.626654556710457,4.0
2870,[95 20],14.370469648758988,8.0
2871,[53 73],5.734629464426224,4.0
2872,[2 1],4.221779569656931,4.0
2873,[19 33],15.75700101261399,10.0
2874,[89 73],4.989399658252291,3.0
2876,[78 24],5.957865433207878,5.0
2877,[91 75],9.976391102007602,5.0
2878,[27 33],5.320120151344366,3.0
2880,[45 36],13.918834226128254,8.0
2882,[76 97],4.753182140245189,3.0
2883,[88 76],4.8186842510573245,4.0
2884,[48 83],4.895390486453925,4.0
2885,[92 89],11.147798386947667,8.0
2886,[88 37],3.4298389162013945,3.0
2888,[38 31],3.8314267822185375,2.0
2889,[49 31],6.200369490100701,4.0
2890,[37 36],7.070807270793905,4.0
2891,[81  2],10.680414587356442,6.0
2892,[47 72],12.191258432695346,8.0
2894,[94 12],9.317943051976112,6.0
2895,[34 85],5.246462528079761,4.0
2897,[68 40],5.9832193059840035,3.0
2898,[58 47],10.936113897670568,8.0
2899,[26 49],5.7549530542113425,4.0
2900,[24 46],4.308981075140407,3.0
2903,[52 91],5.435710915079305,3.0
2906,[28 86],3.7974407510116506,2.0
2907,[24  7],3.7160876895210846,3.0
2909,[ 4 53],4.6190155511389985,4.0
2910,[17 80],3.6058900781504923,2.0
2911,[56 48],8.043640759880082,6.0
2912,[85 14],6.6516460644812305,4.0
2913,[10 74],7.777182940850876,6.0
2914,[70 25],4.717600870781726,4.0
2915,[11 86],5.2462938936032755,4.0
2917,[ 8 77],14.99038782757076,10.0
2921,[59 86],7.751428807710105,6.0
2923,[80 91],5.386350692372754,4.0
2924,[1 9],6.9257911894530135,4.0
2925,[67 70],6.885045304982189,4.0
2926,[43 29],5.829980598400283,4.0
2927,[27 98],12.611183392202296,8.0
2928,[18 50],5.496922792300008,5.0
2929,[70 61],4.169394192736557,2.0
2931,[ 1 60],3.1653608543149767,2.0
2932,[70 34],12.91278227741756,8.0
2933,[27 53],3.643875910422399,2.0
2934,[46 72],3.62452800325275,3.0
2935,[64 22],6.327798910414152,4.0
